wl	density	SampleID	Locality	Taxon
409	19.514	Unique_flower_232	Loc_2	SpeciesB
416.26	27.117	Unique_flower_232	Loc_2	SpeciesB
423.51	32.631	Unique_flower_232	Loc_2	SpeciesB
430.75	35.429	Unique_flower_232	Loc_2	SpeciesB
439.05	35.466	Unique_flower_232	Loc_2	SpeciesB
446.25	35.19	Unique_flower_232	Loc_2	SpeciesB
453.44	34.173	Unique_flower_232	Loc_2	SpeciesB
460.61	32.516	Unique_flower_232	Loc_2	SpeciesB
467.77	29.464	Unique_flower_232	Loc_2	SpeciesB
474.91	26.124	Unique_flower_232	Loc_2	SpeciesB
482.03	21.579	Unique_flower_232	Loc_2	SpeciesB
489.14	18.384	Unique_flower_232	Loc_2	SpeciesB
496.24	14.603	Unique_flower_232	Loc_2	SpeciesB
503.31	12.151	Unique_flower_232	Loc_2	SpeciesB
511.43	10.091	Unique_flower_232	Loc_2	SpeciesB
518.48	7.202	Unique_flower_232	Loc_2	SpeciesB
525.5	6.928	Unique_flower_232	Loc_2	SpeciesB
532.51	4.475	Unique_flower_232	Loc_2	SpeciesB
539.51	5.471	Unique_flower_232	Loc_2	SpeciesB
546.49	4.111	Unique_flower_232	Loc_2	SpeciesB
553.45	5.045	Unique_flower_232	Loc_2	SpeciesB
560.39	5.66	Unique_flower_232	Loc_2	SpeciesB
567.32	4.401	Unique_flower_232	Loc_2	SpeciesB
574.23	4.506	Unique_flower_232	Loc_2	SpeciesB
581.12	5.681	Unique_flower_232	Loc_2	SpeciesB
587.99	6.772	Unique_flower_232	Loc_2	SpeciesB
594.85	7.57	Unique_flower_232	Loc_2	SpeciesB
601.69	10.453	Unique_flower_232	Loc_2	SpeciesB
608.51	11.928	Unique_flower_232	Loc_2	SpeciesB
615.32	13.471	Unique_flower_232	Loc_2	SpeciesB
622.11	14.461	Unique_flower_232	Loc_2	SpeciesB
628.88	13.681	Unique_flower_232	Loc_2	SpeciesB
635.63	16.9	Unique_flower_232	Loc_2	SpeciesB
642.36	19.899	Unique_flower_232	Loc_2	SpeciesB
649.07	24.51	Unique_flower_232	Loc_2	SpeciesB
655.77	31.82	Unique_flower_232	Loc_2	SpeciesB
662.45	36.736	Unique_flower_232	Loc_2	SpeciesB
669.11	41.403	Unique_flower_232	Loc_2	SpeciesB
675.75	48.405	Unique_flower_232	Loc_2	SpeciesB
682.37	51.444	Unique_flower_232	Loc_2	SpeciesB
688.97	55.022	Unique_flower_232	Loc_2	SpeciesB
695.55	55.175	Unique_flower_232	Loc_2	SpeciesB
298.34	1.823	Unique_flower_233	Loc_2	SpeciesB
305.82	0.898	Unique_flower_233	Loc_2	SpeciesB
313.27	2.244	Unique_flower_233	Loc_2	SpeciesB
320.72	1.982	Unique_flower_233	Loc_2	SpeciesB
328.15	1.959	Unique_flower_233	Loc_2	SpeciesB
335.57	1.059	Unique_flower_233	Loc_2	SpeciesB
342.98	1.974	Unique_flower_233	Loc_2	SpeciesB
350.37	2.138	Unique_flower_233	Loc_2	SpeciesB
357.75	1.743	Unique_flower_233	Loc_2	SpeciesB
365.11	1.667	Unique_flower_233	Loc_2	SpeciesB
372.46	2.478	Unique_flower_233	Loc_2	SpeciesB
379.8	2.123	Unique_flower_233	Loc_2	SpeciesB
387.12	3.292	Unique_flower_233	Loc_2	SpeciesB
394.43	4.885	Unique_flower_233	Loc_2	SpeciesB
401.72	9.734	Unique_flower_233	Loc_2	SpeciesB
409	15.099	Unique_flower_233	Loc_2	SpeciesB
416.26	19.691	Unique_flower_233	Loc_2	SpeciesB
423.51	23.486	Unique_flower_233	Loc_2	SpeciesB
430.75	25.17	Unique_flower_233	Loc_2	SpeciesB
439.05	24.336	Unique_flower_233	Loc_2	SpeciesB
446.25	23.244	Unique_flower_233	Loc_2	SpeciesB
453.44	23.047	Unique_flower_233	Loc_2	SpeciesB
460.61	21.044	Unique_flower_233	Loc_2	SpeciesB
467.77	17.896	Unique_flower_233	Loc_2	SpeciesB
474.91	14.599	Unique_flower_233	Loc_2	SpeciesB
482.03	11.777	Unique_flower_233	Loc_2	SpeciesB
489.14	8.789	Unique_flower_233	Loc_2	SpeciesB
496.24	6.319	Unique_flower_233	Loc_2	SpeciesB
503.31	4.588	Unique_flower_233	Loc_2	SpeciesB
511.43	3.53	Unique_flower_233	Loc_2	SpeciesB
518.48	2.863	Unique_flower_233	Loc_2	SpeciesB
525.5	2.711	Unique_flower_233	Loc_2	SpeciesB
532.51	1.261	Unique_flower_233	Loc_2	SpeciesB
539.51	2.484	Unique_flower_233	Loc_2	SpeciesB
546.49	0.766	Unique_flower_233	Loc_2	SpeciesB
553.45	1.696	Unique_flower_233	Loc_2	SpeciesB
560.39	2.013	Unique_flower_233	Loc_2	SpeciesB
567.32	1.222	Unique_flower_233	Loc_2	SpeciesB
574.23	1.502	Unique_flower_233	Loc_2	SpeciesB
581.12	2.17	Unique_flower_233	Loc_2	SpeciesB
587.99	3.168	Unique_flower_233	Loc_2	SpeciesB
594.85	3.944	Unique_flower_233	Loc_2	SpeciesB
601.69	6.187	Unique_flower_233	Loc_2	SpeciesB
608.51	8.411	Unique_flower_233	Loc_2	SpeciesB
615.32	10.228	Unique_flower_233	Loc_2	SpeciesB
622.11	12.117	Unique_flower_233	Loc_2	SpeciesB
628.88	12.369	Unique_flower_233	Loc_2	SpeciesB
635.63	14.597	Unique_flower_233	Loc_2	SpeciesB
642.36	18.724	Unique_flower_233	Loc_2	SpeciesB
649.07	23.95	Unique_flower_233	Loc_2	SpeciesB
655.77	32.012	Unique_flower_233	Loc_2	SpeciesB
662.45	37.333	Unique_flower_233	Loc_2	SpeciesB
669.11	42.704	Unique_flower_233	Loc_2	SpeciesB
675.75	49.015	Unique_flower_233	Loc_2	SpeciesB
682.37	52.545	Unique_flower_233	Loc_2	SpeciesB
688.97	56.026	Unique_flower_233	Loc_2	SpeciesB
695.55	56.527	Unique_flower_233	Loc_2	SpeciesB
298.34	0.651	Unique_flower_225	Loc_2	SpeciesB
305.82	2.295	Unique_flower_225	Loc_2	SpeciesB
313.27	1.829	Unique_flower_225	Loc_2	SpeciesB
320.72	1.025	Unique_flower_225	Loc_2	SpeciesB
328.15	1.892	Unique_flower_225	Loc_2	SpeciesB
335.57	1.059	Unique_flower_225	Loc_2	SpeciesB
342.98	2.82	Unique_flower_225	Loc_2	SpeciesB
350.37	2.701	Unique_flower_225	Loc_2	SpeciesB
357.75	1.23	Unique_flower_225	Loc_2	SpeciesB
365.11	1.905	Unique_flower_225	Loc_2	SpeciesB
372.46	2.618	Unique_flower_225	Loc_2	SpeciesB
379.8	2.195	Unique_flower_225	Loc_2	SpeciesB
387.12	3.111	Unique_flower_225	Loc_2	SpeciesB
394.43	4.713	Unique_flower_225	Loc_2	SpeciesB
401.72	8.857	Unique_flower_225	Loc_2	SpeciesB
409	13.628	Unique_flower_225	Loc_2	SpeciesB
416.26	18.481	Unique_flower_225	Loc_2	SpeciesB
423.51	21.2	Unique_flower_225	Loc_2	SpeciesB
430.75	22.912	Unique_flower_225	Loc_2	SpeciesB
439.05	23.145	Unique_flower_225	Loc_2	SpeciesB
446.25	22.346	Unique_flower_225	Loc_2	SpeciesB
453.44	22.282	Unique_flower_225	Loc_2	SpeciesB
460.61	20.041	Unique_flower_225	Loc_2	SpeciesB
467.77	16.929	Unique_flower_225	Loc_2	SpeciesB
474.91	14.406	Unique_flower_225	Loc_2	SpeciesB
482.03	11.396	Unique_flower_225	Loc_2	SpeciesB
489.14	9.272	Unique_flower_225	Loc_2	SpeciesB
496.24	6.867	Unique_flower_225	Loc_2	SpeciesB
503.31	4.946	Unique_flower_225	Loc_2	SpeciesB
511.43	4.734	Unique_flower_225	Loc_2	SpeciesB
518.48	3.21	Unique_flower_225	Loc_2	SpeciesB
525.5	3.657	Unique_flower_225	Loc_2	SpeciesB
532.51	2.075	Unique_flower_225	Loc_2	SpeciesB
539.51	2.678	Unique_flower_225	Loc_2	SpeciesB
546.49	1.491	Unique_flower_225	Loc_2	SpeciesB
553.45	2.84	Unique_flower_225	Loc_2	SpeciesB
560.39	2.767	Unique_flower_225	Loc_2	SpeciesB
567.32	2.893	Unique_flower_225	Loc_2	SpeciesB
574.23	2.239	Unique_flower_225	Loc_2	SpeciesB
581.12	2.915	Unique_flower_225	Loc_2	SpeciesB
587.99	4.014	Unique_flower_225	Loc_2	SpeciesB
594.85	5.057	Unique_flower_225	Loc_2	SpeciesB
601.69	7.848	Unique_flower_225	Loc_2	SpeciesB
608.51	9.306	Unique_flower_225	Loc_2	SpeciesB
615.32	11.225	Unique_flower_225	Loc_2	SpeciesB
622.11	11.973	Unique_flower_225	Loc_2	SpeciesB
628.88	12.969	Unique_flower_225	Loc_2	SpeciesB
635.63	15.296	Unique_flower_225	Loc_2	SpeciesB
642.36	19.353	Unique_flower_225	Loc_2	SpeciesB
649.07	23.191	Unique_flower_225	Loc_2	SpeciesB
655.77	29.515	Unique_flower_225	Loc_2	SpeciesB
662.45	33.977	Unique_flower_225	Loc_2	SpeciesB
669.11	38.848	Unique_flower_225	Loc_2	SpeciesB
675.75	43.386	Unique_flower_225	Loc_2	SpeciesB
682.37	46.355	Unique_flower_225	Loc_2	SpeciesB
688.97	48.472	Unique_flower_225	Loc_2	SpeciesB
695.55	49.556	Unique_flower_225	Loc_2	SpeciesB
298.34	-1.068	Unique_flower_234	Loc_4	SpeciesA
305.82	0	Unique_flower_234	Loc_4	SpeciesA
313.27	0.952	Unique_flower_234	Loc_4	SpeciesA
320.72	1.723	Unique_flower_234	Loc_4	SpeciesA
328.15	1.974	Unique_flower_234	Loc_4	SpeciesA
335.57	1.654	Unique_flower_234	Loc_4	SpeciesA
342.98	2.127	Unique_flower_234	Loc_4	SpeciesA
350.37	1.455	Unique_flower_234	Loc_4	SpeciesA
357.75	2.046	Unique_flower_234	Loc_4	SpeciesA
365.11	2.061	Unique_flower_234	Loc_4	SpeciesA
372.46	2.649	Unique_flower_234	Loc_4	SpeciesA
379.8	3.824	Unique_flower_234	Loc_4	SpeciesA
387.12	6.366	Unique_flower_234	Loc_4	SpeciesA
394.43	12.304	Unique_flower_234	Loc_4	SpeciesA
401.72	21.161	Unique_flower_234	Loc_4	SpeciesA
409	33.277	Unique_flower_234	Loc_4	SpeciesA
416.26	44.73	Unique_flower_234	Loc_4	SpeciesA
423.51	53.651	Unique_flower_234	Loc_4	SpeciesA
430.75	59.572	Unique_flower_234	Loc_4	SpeciesA
439.05	61.363	Unique_flower_234	Loc_4	SpeciesA
446.25	61.892	Unique_flower_234	Loc_4	SpeciesA
453.44	60.524	Unique_flower_234	Loc_4	SpeciesA
460.61	61.635	Unique_flower_234	Loc_4	SpeciesA
467.77	60.124	Unique_flower_234	Loc_4	SpeciesA
474.91	59.347	Unique_flower_234	Loc_4	SpeciesA
482.03	57.766	Unique_flower_234	Loc_4	SpeciesA
489.14	56.442	Unique_flower_234	Loc_4	SpeciesA
496.24	55.584	Unique_flower_234	Loc_4	SpeciesA
503.31	54.185	Unique_flower_234	Loc_4	SpeciesA
511.43	51.726	Unique_flower_234	Loc_4	SpeciesA
518.48	49.127	Unique_flower_234	Loc_4	SpeciesA
525.5	48.666	Unique_flower_234	Loc_4	SpeciesA
532.51	45.598	Unique_flower_234	Loc_4	SpeciesA
539.51	45.292	Unique_flower_234	Loc_4	SpeciesA
546.49	43.878	Unique_flower_234	Loc_4	SpeciesA
553.45	42.663	Unique_flower_234	Loc_4	SpeciesA
560.39	42.781	Unique_flower_234	Loc_4	SpeciesA
567.32	40.913	Unique_flower_234	Loc_4	SpeciesA
574.23	42.408	Unique_flower_234	Loc_4	SpeciesA
581.12	42.988	Unique_flower_234	Loc_4	SpeciesA
587.99	44.553	Unique_flower_234	Loc_4	SpeciesA
594.85	45.564	Unique_flower_234	Loc_4	SpeciesA
601.69	47.388	Unique_flower_234	Loc_4	SpeciesA
608.51	47.451	Unique_flower_234	Loc_4	SpeciesA
615.32	48.471	Unique_flower_234	Loc_4	SpeciesA
622.11	47.673	Unique_flower_234	Loc_4	SpeciesA
628.88	47.264	Unique_flower_234	Loc_4	SpeciesA
635.63	47.45	Unique_flower_234	Loc_4	SpeciesA
642.36	48.763	Unique_flower_234	Loc_4	SpeciesA
649.07	50.046	Unique_flower_234	Loc_4	SpeciesA
655.77	55.341	Unique_flower_234	Loc_4	SpeciesA
662.45	53.038	Unique_flower_234	Loc_4	SpeciesA
669.11	54.06	Unique_flower_234	Loc_4	SpeciesA
675.75	54.765	Unique_flower_234	Loc_4	SpeciesA
682.37	54.167	Unique_flower_234	Loc_4	SpeciesA
688.97	54.824	Unique_flower_234	Loc_4	SpeciesA
695.55	55.996	Unique_flower_234	Loc_4	SpeciesA
298.34	3.204	Unique_flower_236	Loc_4	SpeciesA
305.82	3.547	Unique_flower_236	Loc_4	SpeciesA
313.27	4.822	Unique_flower_236	Loc_4	SpeciesA
320.72	4.909	Unique_flower_236	Loc_4	SpeciesA
328.15	5.061	Unique_flower_236	Loc_4	SpeciesA
335.57	4.253	Unique_flower_236	Loc_4	SpeciesA
342.98	4.679	Unique_flower_236	Loc_4	SpeciesA
350.37	4.151	Unique_flower_236	Loc_4	SpeciesA
357.75	3.542	Unique_flower_236	Loc_4	SpeciesA
365.11	3.905	Unique_flower_236	Loc_4	SpeciesA
372.46	4.627	Unique_flower_236	Loc_4	SpeciesA
379.8	5.545	Unique_flower_236	Loc_4	SpeciesA
387.12	9.657	Unique_flower_236	Loc_4	SpeciesA
394.43	16.731	Unique_flower_236	Loc_4	SpeciesA
401.72	28.679	Unique_flower_236	Loc_4	SpeciesA
409	42.084	Unique_flower_236	Loc_4	SpeciesA
416.26	55.146	Unique_flower_236	Loc_4	SpeciesA
423.51	63.84	Unique_flower_236	Loc_4	SpeciesA
430.75	68.979	Unique_flower_236	Loc_4	SpeciesA
439.05	69.622	Unique_flower_236	Loc_4	SpeciesA
446.25	69.979	Unique_flower_236	Loc_4	SpeciesA
453.44	69.431	Unique_flower_236	Loc_4	SpeciesA
460.61	69.887	Unique_flower_236	Loc_4	SpeciesA
467.77	69.172	Unique_flower_236	Loc_4	SpeciesA
474.91	67.962	Unique_flower_236	Loc_4	SpeciesA
482.03	66.994	Unique_flower_236	Loc_4	SpeciesA
489.14	66.534	Unique_flower_236	Loc_4	SpeciesA
496.24	64.703	Unique_flower_236	Loc_4	SpeciesA
503.31	64.13	Unique_flower_236	Loc_4	SpeciesA
511.43	63.336	Unique_flower_236	Loc_4	SpeciesA
518.48	61.79	Unique_flower_236	Loc_4	SpeciesA
525.5	61.155	Unique_flower_236	Loc_4	SpeciesA
532.51	59.594	Unique_flower_236	Loc_4	SpeciesA
539.51	58.752	Unique_flower_236	Loc_4	SpeciesA
546.49	58.926	Unique_flower_236	Loc_4	SpeciesA
553.45	57.274	Unique_flower_236	Loc_4	SpeciesA
560.39	57.721	Unique_flower_236	Loc_4	SpeciesA
567.32	56.184	Unique_flower_236	Loc_4	SpeciesA
574.23	58.103	Unique_flower_236	Loc_4	SpeciesA
581.12	59.51	Unique_flower_236	Loc_4	SpeciesA
587.99	59.207	Unique_flower_236	Loc_4	SpeciesA
594.85	59.59	Unique_flower_236	Loc_4	SpeciesA
601.69	59.863	Unique_flower_236	Loc_4	SpeciesA
608.51	60.125	Unique_flower_236	Loc_4	SpeciesA
615.32	60.275	Unique_flower_236	Loc_4	SpeciesA
622.11	59.81	Unique_flower_236	Loc_4	SpeciesA
628.88	57.892	Unique_flower_236	Loc_4	SpeciesA
635.63	58.198	Unique_flower_236	Loc_4	SpeciesA
642.36	59.46	Unique_flower_236	Loc_4	SpeciesA
649.07	60.265	Unique_flower_236	Loc_4	SpeciesA
655.77	63.817	Unique_flower_236	Loc_4	SpeciesA
662.45	60.204	Unique_flower_236	Loc_4	SpeciesA
669.11	59.978	Unique_flower_236	Loc_4	SpeciesA
675.75	60.917	Unique_flower_236	Loc_4	SpeciesA
682.37	60.312	Unique_flower_236	Loc_4	SpeciesA
688.97	60.504	Unique_flower_236	Loc_4	SpeciesA
695.55	60.703	Unique_flower_236	Loc_4	SpeciesA
298.34	2.039	Unique_flower_237	Loc_4	SpeciesA
305.82	2.159	Unique_flower_237	Loc_4	SpeciesA
313.27	4.124	Unique_flower_237	Loc_4	SpeciesA
320.72	4.073	Unique_flower_237	Loc_4	SpeciesA
328.15	4.251	Unique_flower_237	Loc_4	SpeciesA
335.57	3.166	Unique_flower_237	Loc_4	SpeciesA
342.98	4.254	Unique_flower_237	Loc_4	SpeciesA
350.37	3.723	Unique_flower_237	Loc_4	SpeciesA
357.75	3.778	Unique_flower_237	Loc_4	SpeciesA
365.11	4.881	Unique_flower_237	Loc_4	SpeciesA
372.46	6.358	Unique_flower_237	Loc_4	SpeciesA
379.8	9.096	Unique_flower_237	Loc_4	SpeciesA
387.12	14.554	Unique_flower_237	Loc_4	SpeciesA
394.43	23.552	Unique_flower_237	Loc_4	SpeciesA
401.72	35.009	Unique_flower_237	Loc_4	SpeciesA
409	47.859	Unique_flower_237	Loc_4	SpeciesA
416.26	58.286	Unique_flower_237	Loc_4	SpeciesA
423.51	64.595	Unique_flower_237	Loc_4	SpeciesA
430.75	67.991	Unique_flower_237	Loc_4	SpeciesA
439.05	69.268	Unique_flower_237	Loc_4	SpeciesA
446.25	69.248	Unique_flower_237	Loc_4	SpeciesA
453.44	67.942	Unique_flower_237	Loc_4	SpeciesA
460.61	67.965	Unique_flower_237	Loc_4	SpeciesA
467.77	67.079	Unique_flower_237	Loc_4	SpeciesA
474.91	67.061	Unique_flower_237	Loc_4	SpeciesA
482.03	66.566	Unique_flower_237	Loc_4	SpeciesA
489.14	64.445	Unique_flower_237	Loc_4	SpeciesA
496.24	64.043	Unique_flower_237	Loc_4	SpeciesA
503.31	62.766	Unique_flower_237	Loc_4	SpeciesA
511.43	61.992	Unique_flower_237	Loc_4	SpeciesA
518.48	59.441	Unique_flower_237	Loc_4	SpeciesA
525.5	58.927	Unique_flower_237	Loc_4	SpeciesA
532.51	56.968	Unique_flower_237	Loc_4	SpeciesA
539.51	56.326	Unique_flower_237	Loc_4	SpeciesA
546.49	56.906	Unique_flower_237	Loc_4	SpeciesA
553.45	55.155	Unique_flower_237	Loc_4	SpeciesA
560.39	54.802	Unique_flower_237	Loc_4	SpeciesA
567.32	53.916	Unique_flower_237	Loc_4	SpeciesA
574.23	55.222	Unique_flower_237	Loc_4	SpeciesA
581.12	55.556	Unique_flower_237	Loc_4	SpeciesA
587.99	56.098	Unique_flower_237	Loc_4	SpeciesA
594.85	57.096	Unique_flower_237	Loc_4	SpeciesA
601.69	57.568	Unique_flower_237	Loc_4	SpeciesA
608.51	57.407	Unique_flower_237	Loc_4	SpeciesA
615.32	58.213	Unique_flower_237	Loc_4	SpeciesA
622.11	57.279	Unique_flower_237	Loc_4	SpeciesA
628.88	56.975	Unique_flower_237	Loc_4	SpeciesA
635.63	56.55	Unique_flower_237	Loc_4	SpeciesA
642.36	58.432	Unique_flower_237	Loc_4	SpeciesA
649.07	59.618	Unique_flower_237	Loc_4	SpeciesA
655.77	62.104	Unique_flower_237	Loc_4	SpeciesA
662.45	59.642	Unique_flower_237	Loc_4	SpeciesA
669.11	61.53	Unique_flower_237	Loc_4	SpeciesA
675.75	60.597	Unique_flower_237	Loc_4	SpeciesA
682.37	61.944	Unique_flower_237	Loc_4	SpeciesA
688.97	61.647	Unique_flower_237	Loc_4	SpeciesA
695.55	61.154	Unique_flower_237	Loc_4	SpeciesA
298.34	4.078	Unique_flower_238	Loc_4	SpeciesA
305.82	4.626	Unique_flower_238	Loc_4	SpeciesA
313.27	6.282	Unique_flower_238	Loc_4	SpeciesA
320.72	5.587	Unique_flower_238	Loc_4	SpeciesA
328.15	5.466	Unique_flower_238	Loc_4	SpeciesA
335.57	5.151	Unique_flower_238	Loc_4	SpeciesA
342.98	5.657	Unique_flower_238	Loc_4	SpeciesA
350.37	5.263	Unique_flower_238	Loc_4	SpeciesA
357.75	4.959	Unique_flower_238	Loc_4	SpeciesA
365.11	5.423	Unique_flower_238	Loc_4	SpeciesA
372.46	5.793	Unique_flower_238	Loc_4	SpeciesA
379.8	6.856	Unique_flower_238	Loc_4	SpeciesA
387.12	10.147	Unique_flower_238	Loc_4	SpeciesA
394.43	16.577	Unique_flower_238	Loc_4	SpeciesA
401.72	27.148	Unique_flower_238	Loc_4	SpeciesA
409	40.279	Unique_flower_238	Loc_4	SpeciesA
416.26	51.009	Unique_flower_238	Loc_4	SpeciesA
423.51	60.111	Unique_flower_238	Loc_4	SpeciesA
430.75	63.483	Unique_flower_238	Loc_4	SpeciesA
439.05	65.645	Unique_flower_238	Loc_4	SpeciesA
446.25	65.776	Unique_flower_238	Loc_4	SpeciesA
453.44	65.084	Unique_flower_238	Loc_4	SpeciesA
460.61	65.736	Unique_flower_238	Loc_4	SpeciesA
467.77	65.281	Unique_flower_238	Loc_4	SpeciesA
474.91	64.358	Unique_flower_238	Loc_4	SpeciesA
482.03	63.843	Unique_flower_238	Loc_4	SpeciesA
489.14	63.06	Unique_flower_238	Loc_4	SpeciesA
496.24	61.923	Unique_flower_238	Loc_4	SpeciesA
503.31	61.532	Unique_flower_238	Loc_4	SpeciesA
511.43	60.77	Unique_flower_238	Loc_4	SpeciesA
518.48	58.743	Unique_flower_238	Loc_4	SpeciesA
525.5	58.425	Unique_flower_238	Loc_4	SpeciesA
532.51	55.685	Unique_flower_238	Loc_4	SpeciesA
539.51	56.586	Unique_flower_238	Loc_4	SpeciesA
546.49	56.031	Unique_flower_238	Loc_4	SpeciesA
553.45	54.902	Unique_flower_238	Loc_4	SpeciesA
560.39	54.645	Unique_flower_238	Loc_4	SpeciesA
567.32	54.43	Unique_flower_238	Loc_4	SpeciesA
574.23	55.017	Unique_flower_238	Loc_4	SpeciesA
581.12	55.572	Unique_flower_238	Loc_4	SpeciesA
587.99	55.569	Unique_flower_238	Loc_4	SpeciesA
594.85	55.684	Unique_flower_238	Loc_4	SpeciesA
601.69	55.933	Unique_flower_238	Loc_4	SpeciesA
608.51	56.253	Unique_flower_238	Loc_4	SpeciesA
615.32	55.985	Unique_flower_238	Loc_4	SpeciesA
622.11	54.667	Unique_flower_238	Loc_4	SpeciesA
628.88	54.426	Unique_flower_238	Loc_4	SpeciesA
635.63	53.282	Unique_flower_238	Loc_4	SpeciesA
642.36	54.321	Unique_flower_238	Loc_4	SpeciesA
649.07	55.74	Unique_flower_238	Loc_4	SpeciesA
655.77	58.64	Unique_flower_238	Loc_4	SpeciesA
662.45	56.832	Unique_flower_238	Loc_4	SpeciesA
669.11	57.236	Unique_flower_238	Loc_4	SpeciesA
675.75	57.61	Unique_flower_238	Loc_4	SpeciesA
682.37	56.389	Unique_flower_238	Loc_4	SpeciesA
688.97	57.479	Unique_flower_238	Loc_4	SpeciesA
695.55	56.899	Unique_flower_238	Loc_4	SpeciesA
298.34	1.165	Unique_flower_239	Loc_4	SpeciesA
305.82	2.621	Unique_flower_239	Loc_4	SpeciesA
313.27	3.744	Unique_flower_239	Loc_4	SpeciesA
320.72	3.081	Unique_flower_239	Loc_4	SpeciesA
328.15	3.593	Unique_flower_239	Loc_4	SpeciesA
335.57	2.977	Unique_flower_239	Loc_4	SpeciesA
342.98	3.36	Unique_flower_239	Loc_4	SpeciesA
350.37	2.953	Unique_flower_239	Loc_4	SpeciesA
357.75	2.125	Unique_flower_239	Loc_4	SpeciesA
365.11	2.748	Unique_flower_239	Loc_4	SpeciesA
372.46	3.744	Unique_flower_239	Loc_4	SpeciesA
379.8	4.671	Unique_flower_239	Loc_4	SpeciesA
387.12	8.215	Unique_flower_239	Loc_4	SpeciesA
394.43	14.775	Unique_flower_239	Loc_4	SpeciesA
401.72	25.183	Unique_flower_239	Loc_4	SpeciesA
409	39.413	Unique_flower_239	Loc_4	SpeciesA
416.26	51.707	Unique_flower_239	Loc_4	SpeciesA
423.51	60.266	Unique_flower_239	Loc_4	SpeciesA
430.75	65.15	Unique_flower_239	Loc_4	SpeciesA
439.05	65.594	Unique_flower_239	Loc_4	SpeciesA
446.25	65.524	Unique_flower_239	Loc_4	SpeciesA
453.44	65.438	Unique_flower_239	Loc_4	SpeciesA
460.61	64.634	Unique_flower_239	Loc_4	SpeciesA
467.77	62.953	Unique_flower_239	Loc_4	SpeciesA
474.91	61.824	Unique_flower_239	Loc_4	SpeciesA
482.03	59.556	Unique_flower_239	Loc_4	SpeciesA
489.14	56.818	Unique_flower_239	Loc_4	SpeciesA
496.24	54.383	Unique_flower_239	Loc_4	SpeciesA
503.31	52.506	Unique_flower_239	Loc_4	SpeciesA
511.43	49.374	Unique_flower_239	Loc_4	SpeciesA
518.48	45.795	Unique_flower_239	Loc_4	SpeciesA
525.5	43.113	Unique_flower_239	Loc_4	SpeciesA
532.51	39.988	Unique_flower_239	Loc_4	SpeciesA
539.51	39.37	Unique_flower_239	Loc_4	SpeciesA
546.49	37.606	Unique_flower_239	Loc_4	SpeciesA
553.45	37.445	Unique_flower_239	Loc_4	SpeciesA
560.39	36.88	Unique_flower_239	Loc_4	SpeciesA
567.32	35.742	Unique_flower_239	Loc_4	SpeciesA
574.23	35.97	Unique_flower_239	Loc_4	SpeciesA
581.12	36.423	Unique_flower_239	Loc_4	SpeciesA
587.99	37.866	Unique_flower_239	Loc_4	SpeciesA
594.85	40.692	Unique_flower_239	Loc_4	SpeciesA
601.69	43.091	Unique_flower_239	Loc_4	SpeciesA
608.51	44.276	Unique_flower_239	Loc_4	SpeciesA
615.32	45.745	Unique_flower_239	Loc_4	SpeciesA
622.11	45.524	Unique_flower_239	Loc_4	SpeciesA
628.88	45.889	Unique_flower_239	Loc_4	SpeciesA
635.63	46.962	Unique_flower_239	Loc_4	SpeciesA
642.36	49.598	Unique_flower_239	Loc_4	SpeciesA
649.07	53.093	Unique_flower_239	Loc_4	SpeciesA
655.77	58.367	Unique_flower_239	Loc_4	SpeciesA
662.45	58.131	Unique_flower_239	Loc_4	SpeciesA
669.11	59.545	Unique_flower_239	Loc_4	SpeciesA
675.75	61.202	Unique_flower_239	Loc_4	SpeciesA
682.37	61.076	Unique_flower_239	Loc_4	SpeciesA
688.97	61.714	Unique_flower_239	Loc_4	SpeciesA
695.55	61.734	Unique_flower_239	Loc_4	SpeciesA
298.34	5.049	Unique_flower_240	Loc_4	SpeciesA
305.82	5.32	Unique_flower_240	Loc_4	SpeciesA
313.27	5.457	Unique_flower_240	Loc_4	SpeciesA
320.72	5.274	Unique_flower_240	Loc_4	SpeciesA
328.15	5.111	Unique_flower_240	Loc_4	SpeciesA
335.57	4.206	Unique_flower_240	Loc_4	SpeciesA
342.98	5.742	Unique_flower_240	Loc_4	SpeciesA
350.37	4.921	Unique_flower_240	Loc_4	SpeciesA
357.75	4.723	Unique_flower_240	Loc_4	SpeciesA
365.11	5.568	Unique_flower_240	Loc_4	SpeciesA
372.46	6.005	Unique_flower_240	Loc_4	SpeciesA
379.8	7.539	Unique_flower_240	Loc_4	SpeciesA
387.12	12.894	Unique_flower_240	Loc_4	SpeciesA
394.43	21.39	Unique_flower_240	Loc_4	SpeciesA
401.72	34.004	Unique_flower_240	Loc_4	SpeciesA
409	47.714	Unique_flower_240	Loc_4	SpeciesA
416.26	60.802	Unique_flower_240	Loc_4	SpeciesA
423.51	68.946	Unique_flower_240	Loc_4	SpeciesA
430.75	72.808	Unique_flower_240	Loc_4	SpeciesA
439.05	74.031	Unique_flower_240	Loc_4	SpeciesA
446.25	74.983	Unique_flower_240	Loc_4	SpeciesA
453.44	73.801	Unique_flower_240	Loc_4	SpeciesA
460.61	74.116	Unique_flower_240	Loc_4	SpeciesA
467.77	72.473	Unique_flower_240	Loc_4	SpeciesA
474.91	72.185	Unique_flower_240	Loc_4	SpeciesA
